list_no,notice_no,title,dept,publish_date,publish_period,views,notAncmtMgtNo,detail_url,detail_url_http,publish_date_iso,list_page,pos_hits,neg_hits,score,strong_neg,blacklist_hit,is_keyword_candidate,pipeline_status,reject_reason,category
6028,수원시 영통구 영통2동 공고 제2026-61호,주민등록증 발급통지 반송자 공고(2008년 09월생),영통2동,2026-09-08,2026-09-08 ~ 2026-09-22,6,156411,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156411,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156411,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6027,수원시 도로교통관리사업소 자동차관리과 공고 제2026-70호,소유자 불명 무단방치차량 강제처리(폐차) 공고 및 이해관계인 권리행사 통보,자동차관리과,2026-09-08,2026-09-08 ~ 2026-09-28,33,156409,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156409,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156409,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6026,수원시 도로교통관리사업소 자동차관리과 공고 제2026-69호,소유자 불명 무단방치자동차 자진처리명령 공시송달 공고,자동차관리과,2026-09-08,2026-09-08 ~ 2026-09-28,26,156408,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156408,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156408,2026-09-08,5,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6025,수원시 영통구 영통2동 공고 제2026-60호,신규 주민등록증 발급통지 반송자 공고(2009년 8월생),영통2동,2026-09-08,2026-09-08 ~ 2026-09-22,6,156407,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156407,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156407,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6024,수원시 권선구 곡선동 공고 제2026-63호,2026년 4분기 곡선동 주민자치센터 프로그램 수강생 모집 공고,곡선동,2026-09-08,2026-09-08 ~ 2026-09-30,91,156401,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156401,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156401,2026-09-08,5,"모집,프로그램,수강",,3,,,True,candidate,,course_local
6023,수원시 공고 제2026-2045호,무단방치 자전거 처분 공고(2026. 9월),교통정책과,2026-09-08,2026-09-08 ~ 2026-09-23,48,156396,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156396,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156396,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6022,수원시 공고 제2026-2044호,지방세 압류자동차 공매공고,징수과,2026-09-08,2026-09-08 ~ 2026-09-21,56,156395,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156395,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156395,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6021,수원시 영통구 공고 제2026-469호,영통구청 기간제근로자(조리원) 채용계획 공고,행정지원과,2026-09-08,2026-09-08 ~ 2026-09-15,80,156390,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156390,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156390,2026-09-08,5,,,0,,기간제,False,rejected,blacklist:기간제,
6020,수원시 권선구 공고 제2026-729호,「친환경자동차법」위반 과태료 고지서 반송분 공시송달 공고,환경위생과,2026-09-08,2026-09-08 ~ 2026-09-23,39,156389,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156389,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156389,2026-09-08,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6019,수원시 권선구 공고 제2026-728호,「친환경자동차법」위반 과태료 사전통지 반송분 공시송달 공고,환경위생과,2026-09-08,2026-09-08 ~ 2026-09-23,21,156388,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156388,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156388,2026-09-08,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6018,수원시 권선구 서둔동 공고 제2026-68호,2026년 민방위 1~2년차 집합교육(보충1차) 통지서 반송에 따른 공시송달 공고,서둔동,2026-09-08,2026-09-08 ~ 2026-09-22,34,156383,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156383,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156383,2026-09-08,5,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6017,수원시 영통구 공고 제2026-468호,2026년 4분기 영통구청 구내식당 급식물품(부식품)구매,행정지원과,2026-09-08,2026-09-08 ~ 2026-09-15,41,156374,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156374,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156374,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6016,수원시 팔달구 우만2동 공고 제2026-52호,2026년 민방위 집합교육(보충1차) 통지서 반송에 따른 공시송달 공고,우만2동,2026-09-08,2026-09-08 ~ 2026-09-22,9,156373,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156373,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156373,2026-09-08,5,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6015,수원시 권선구 세류1동 공고 제2026-33호,2026년 민방위 집합교육 통지서 반송에 따른 공시송달 공고(집합 기본 보충 1차),세류1동,2026-09-08,2026-09-08 ~ 2026-09-28,11,156364,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156364,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156364,2026-09-08,5,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6014,수원시 공고 제2026-2028호,「수원시 자원봉사활동 지원 조례 시행규칙」일부개정규칙안 입법예고,자치분권과,2026-09-08,2026-09-08 ~ 2026-09-18,37,156328,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156328,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156328,2026-09-08,5,,,0,,입법예고,False,rejected,blacklist:입법예고,
6013,수원시 권선구 세류3동 공고 제2026-67호,세류3동 주민자치회 위원 공개 모집 공고,세류3동,2026-09-08,2026-09-08 ~ 2026-09-21,61,156320,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156320,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156320,2026-09-08,5,모집,,1,,위원,True,rejected,blacklist:위원,
6012,수원시 고시 제2026-386호,수원 도시관리계획(매탄4 지구단위계획) 결정(변경) 및 지형도면 고시,지구단위계획과,2026-09-08,,43,156274,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156274,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156274,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6011,수원시 장안구 정자3동 공고 제2026-46호,2026년 주민등록 사실조사(방문) 실시 안내,정자3동,2026-09-08,2026-09-08 ~ 2026-10-26,28,156247,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156247,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156247,2026-09-08,5,,,0,,,False,rejected,not_keyword_candidate,
6010,수원시 권선구 권선1동 공고 제2026-90호,주민등록 무단전출자 직권조치 결과 공고,권선1동,2026-09-07,2026-09-07 ~ 2026-09-22,3,156413,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156413,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156413,2026-09-07,5,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
6009,수원시 권선구 입북동 공고 제2026-36호,거주불명자 행정상 관리주소 이전 공고(1차),입북동,2026-09-07,2026-09-07 ~ 2026-09-25,5,156404,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156404,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156404,2026-09-07,5,,,0,,,False,rejected,not_keyword_candidate,
6008,수원시 공고 제2026-2048호,제20회 수원시 평생학습축제 참여기관(단체) 선정 결과 공고,평생학습과,2026-09-07,2026-09-07 ~ 2026-09-21,67,156400,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156400,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156400,2026-09-07,5,,,0,,선정 결과,False,rejected,blacklist:선정 결과,
6007,수원시 팔달구 공고 제2026-557호,"이륜자동차 의무보험 미가입 과태료 사전통지, 본부과 및 독촉 반송분 공시송달 공고",경제교통과,2026-09-07,2026-09-07 ~ 2026-09-23,23,156397,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156397,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156397,2026-09-07,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6006,수원시 영통구 광교1동 공고 제2026-71호,무단전출자에 대한 직권조치결과 공고,광교1동,2026-09-07,2026-09-07 ~ 2026-09-21,37,156394,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156394,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156394,2026-09-07,5,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
6005,수원시 도로교통관리사업소 공고 제2026-126호,자동차관리법위반 과태료부과 사전통지서 반송 공시송달 공고,자동차등록과,2026-09-07,2026-09-07 ~ 2026-09-23,32,156393,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156393,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156393,2026-09-07,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6004,수원시 권선구 서둔동 공고 제2026-69호,"서둔동 통장 모집 공고(제7, 8, 18, 24, 28, 57통)",서둔동,2026-09-07,2026-09-07 ~ 2026-09-18,24,156391,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156391,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156391,2026-09-07,5,모집,,1,,통장,True,rejected,blacklist:통장,
6003,수원시 공고 제2026-2043호,「2026 수원 야외도서관 행사운영 용역(협상)」입찰 재공고,회계과,2026-09-07,2026-09-07 ~ 2026-09-18,42,156387,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156387,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156387,2026-09-07,5,,"입찰,용역",-2,"입찰,용역",입찰,False,rejected,"strong_neg:입찰,용역",
6002,수원시 권선구 공고 제2026-727호,담배소매업 폐업 및 지정신청 공고,경제교통과,2026-09-07,2026-09-07 ~ 2026-09-15,57,156386,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156386,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156386,2026-09-07,5,신청,,1,,담배소매,True,rejected,blacklist:담배소매,
6001,수원시 영통구 매탄2동 공고 제2026-41호,매탄2동 주민자치회 신규 위촉 위원 인적사항 공고,매탄2동,2026-09-07,2026-09-07 ~ 2026-09-27,27,156385,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156385,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156385,2026-09-07,5,,,0,,위원,False,rejected,blacklist:위원,
6000,수원시 장안구 정자3동 공고 제2026-48호,정자3동 통장 위촉 공고(제43통),정자3동,2026-09-07,2026-09-07 ~ 2026-09-18,26,156384,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156384,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156384,2026-09-07,5,,,0,,통장,False,rejected,blacklist:통장,
5999,수원시 권선구 세류1동 공고 제2026-34호,2026년 4분기 세류1동 주민자치센터 프로그램 수강생 모집,세류1동,2026-09-07,2026-09-07 ~ 2026-09-25,17,156382,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156382,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156382,2026-09-07,5,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5998,수원시 팔달구 공고 제2026-556호,2026년 4분기 팔달구청 구내식당 급식물품(부식품) 구매 공고,행정지원과,2026-09-07,2026-09-07 ~ 2026-09-15,18,156379,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156379,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156379,2026-09-07,5,,,0,,,False,rejected,not_keyword_candidate,
5997,수원시 권선구 세류2동 공고 제2026-73호,직권조치 결과 공고,세류2동,2026-09-07,2026-09-07 ~ 2026-09-21,33,156376,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156376,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156376,2026-09-07,5,,,0,,결과 공고,False,rejected,blacklist:결과 공고,
5996,수원시 팔달구 우만2동 공고 제2026-51호,2026년 민방위 사이버교육(보충1차) 통지서 반송에 따른 공시송달 공고,우만2동,2026-09-07,2026-09-07 ~ 2026-09-21,8,156372,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156372,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156372,2026-09-07,5,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
5995,수원시 영통구 공고 제2026-467호,부동산거래 허위신고 과태료 독촉고지서 반송분 공시송달 공고(이0일),토지관리과,2026-09-07,2026-09-07 ~ 2026-09-30,18,156371,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156371,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156371,2026-09-07,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5994,수원시 공고 제2026-2038호,2026년「수원시 야생조류 충돌 저감조치 지원사업」재공고,환경정책과,2026-09-07,2026-09-07 ~ 2026-09-30,20,156369,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156369,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156369,2026-09-07,5,지원사업,,1,,,True,candidate,,support_apply
5993,수원시 팔달구 공고 제2026-555호,"이륜자동차 무등록 운행 과태료 사전통지, 본부과 및 독촉 반송분 공시송달 공고",경제교통과,2026-09-07,2026-09-07 ~ 2026-09-21,9,156368,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156368,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156368,2026-09-07,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5992,수원시 권선구 곡선동 공고 제2026-62호,곡선동 주민자치회 운영세칙 일부개정 공고,곡선동,2026-09-07,2026-09-07 ~ 2026-09-22,8,156367,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156367,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156367,2026-09-07,5,,,0,,,False,rejected,not_keyword_candidate,
5991,수원시 영통구 영통1동 공고 제2026-52호,신규주민등록증 발급통지 반송자 공고(2009년 9월생),영통1동,2026-09-07,2026-09-07 ~ 2026-09-21,46,156366,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156366,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156366,2026-09-07,5,,,0,,,False,rejected,not_keyword_candidate,
5990,수원시 팔달구 인계동 공고 제2026-99호,2026년 4분기 인계동 주민자치센터 프로그램 수강생 모집 공고,인계동,2026-09-07,2026-09-07 ~ 2026-09-28,113,156362,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156362,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156362,2026-09-07,5,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5989,수원시 공고 제2026-2033호,제4기 수원시 협치위원회 시민공모 위원 선정 결과 공고,시민소통과,2026-09-07,2026-09-07 ~ 2026-09-30,109,156358,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156358,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156358,2026-09-07,5,"시민,공모",,2,,위원,True,rejected,blacklist:위원,
5988,수원시 권선구 서둔동 공고 제2026-67호,2026년 4분기 서둔동 주민자치센터 프로그램 수강생 모집 공고,서둔동,2026-09-07,2026-09-07 ~ 2026-09-18,58,156353,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156353,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156353,2026-09-07,5,"모집,프로그램,수강",,3,,,True,candidate,,course_local
5987,수원시 권선구 세류2동 공고 제2026-72호,"세류2동 통장 모집 공고(제25, 33통)",세류2동,2026-09-07,2026-09-07 ~ 2026-09-21,40,156349,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156349,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156349,2026-09-07,5,모집,,1,,통장,True,rejected,blacklist:통장,
5986,수원시 공고 제2026-2030호,2026년 9월 전용차로 통행위반 과태료 고지서 공시송달 공고 (2026년 8월 부과분),대중교통과,2026-09-07,2026-09-07 ~ 2026-09-21,22,156346,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156346,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156346,2026-09-07,5,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
5985,수원시 공고 제2026-2029호,식품위생업소 영업신고사항 직권말소 예정 공고,위생정책과,2026-09-07,2026-09-07 ~ 2026-09-21,26,156345,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156345,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156345,2026-09-07,5,,,0,,,False,rejected,not_keyword_candidate,
5984,수원시 공고 제2026-2027호,보상계획공고[수원도시계획시설(도로:소로2-1009호선),도로건설과,2026-09-07,2026-09-07 ~ 2026-09-22,70,156325,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156325,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156325,2026-09-07,5,,"도시계획,보상",-2,,,False,rejected,not_keyword_candidate,
5983,수원시 공고 제2026-2026호,수원시 어린이・사회복지급식관리지원센터 직원채용 공고 홍보(안내),위생정책과,2026-09-07,2026-09-07 ~ 2026-09-14,153,156324,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156324,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156324,2026-09-07,6,,,0,,채용,False,rejected,blacklist:채용,
5982,수원시 공고 제2026-2017호,수원 도시계획시설[제31호(반달) 근린공원] 리모델링 사업 사업시행자 지정 및 실시계획인가 열람 공고,생태공원과,2026-09-07,2026-09-07 ~ 2026-09-21,39,156301,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156301,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156301,2026-09-07,6,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
5981,수원시 공고 제2026-2015호,수원 도시계획시설[제14호(구운) 근린공원] 구운육교 승강기 설치사업 사업시행자 지정 및 실시계획인가 열람 공고,생태공원과,2026-09-07,2026-09-07 ~ 2026-09-21,23,156295,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156295,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156295,2026-09-07,6,,"도시계획,실시계획",-2,,인가,False,rejected,blacklist:인가,
